layer_id	layer_name	comp_time	comm_size
0	attention	958802	0
0	moe	731009	444989440
1	attention	958802	0
1	moe	731009	444989440
2	attention	958802	0
2	moe	731009	444989440
3	attention	474802	0
3	moe	731009	444989440
4	attention	958802	0
4	moe	731009	444989440
5	attention	958802	0
5	moe	731009	444989440
6	attention	958802	0
6	moe	731009	444989440
7	attention	474802	0
7	moe	731009	444989440
8	attention	958802	0
8	moe	731009	444989440
9	attention	958802	0
9	moe	731009	444989440
10	attention	958802	0
10	moe	731009	444989440
11	attention	474802	0
11	moe	731009	444989440
12	attention	958802	0
12	moe	731009	444989440
13	attention	958802	0
13	moe	731009	444989440
14	attention	958802	0
14	moe	731009	444989440
15	attention	474802	0
15	moe	731009	444989440
16	attention	958802	0
16	moe	731009	444989440
17	attention	958802	0
17	moe	731009	444989440
18	attention	958802	0
18	moe	731009	444989440
19	attention	474802	0
19	moe	731009	444989440
20	attention	958802	0
20	moe	731009	444989440
21	attention	958802	0
21	moe	731009	444989440
22	attention	958802	0
22	moe	731009	444989440
23	attention	474802	0
23	moe	731009	444989440
24	attention	958802	0
24	moe	731009	444989440
25	attention	958802	0
25	moe	731009	444989440
26	attention	958802	0
26	moe	731009	444989440
27	attention	474802	0
27	moe	731009	444989440
28	attention	958802	0
28	moe	731009	444989440
29	attention	958802	0
29	moe	731009	444989440
30	attention	958802	0
30	moe	731009	444989440
31	attention	474802	0
31	moe	731009	444989440
32	attention	958802	0
32	moe	731009	444989440
33	attention	958802	0
33	moe	731009	444989440
34	attention	958802	0
34	moe	731009	444989440
35	attention	474802	0
35	moe	731009	444989440
36	attention	958802	0
36	moe	731009	444989440
37	attention	958802	0
37	moe	731009	444989440
38	attention	958802	0
38	moe	731009	444989440
39	attention	474802	0
39	moe	731009	444989440
40	attention	958802	0
40	moe	731009	444989440
41	attention	958802	0
41	moe	731009	444989440
42	attention	958802	0
42	moe	731009	444989440
43	attention	474802	0
43	moe	731009	444989440
44	attention	958802	0
44	moe	731009	444989440
45	attention	958802	0
45	moe	731009	444989440
46	attention	958802	0
46	moe	731009	444989440
47	attention	474802	0
47	moe	731009	444989440
